count_session,count_hit,totals_newVisits,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,earliest_visit_number,latest_visit_number,time_earliest_visit,time_latest_visit,avg_visit_time,days_since_last_visit,days_since_first_visit,visits_per_day,bounce_rate,num_interactions,bounces,time_on_site,transactionRevenue,has_converted
29,2210,0,8740,639,301.3793103,22.03448276,0.965517241,6,107,135,13.0,20.35,16,0,30,71.29032258,0.0,4027,0,5967,0,0
31,2129,0,10052,4763,324.2580645,153.6451613,0.806451613,5,12,42,19.97,14.68,12,0,28,73.4137931,0.0,11613,0,165267,5617302359,1
41,6815,0,17328,0,422.6341463,0.0,1.0,2,54,167,8.48,10.92,9,0,29,227.1666667,0.0,19790,0,5928,1378092808,1
16,3269,0,16229,0,1014.3125,0.0,1.0,54,117,133,9.35,15.1,13,0,28,112.7241379,0.0,7017,0,746,0,0
11,2303,0,2923,0,265.7272727,0.0,1.0,2,52,65,4.33,17.28,12,0,28,79.4137931,0.0,8092,0,0,58876299,1
17,1069,0,21606,17626,1270.941176,1036.823529,0.588235294,4,2,27,16.07,15.27,9,0,30,61.61290323,0.0,2089,0,43197,0,0
5,206,0,533,0,106.6,0.0,1.0,7,6,163,17.2,14.3,14,0,29,6.866666667,0.0,280,0,393,0,0
7,57,0,2226,2222,318.0,317.4285714,0.285714286,15,1,132,12.72,18.3,15,0,24,16.36,0.44,492,0,1194,0,0
20,1476,0,8068,2461,403.4,123.05,0.95,6,1,20,8.7,19.23,14,0,19,73.8,0.0,1476,0,74463,0,0
7,657,0,3877,177,553.8571429,25.28571429,0.857142857,5,67,73,8.0,11.8,9,0,3,164.25,0.0,1671,0,13916,0,0
8,278,0,1477,0,184.625,0.0,1.0,4,248,255,15.03,13.5,7,0,23,11.58333333,0.0,1489,0,1940,0,0
17,1356,0,5759,1958,338.7647059,115.1764706,0.882352941,4,155,171,6.18,15.3,13,0,29,45.2,0.0,11217,0,2304,0,0
105,21836,0,41864,0,398.7047619,0.0,1.0,2,3,611,19.77,18.43,12,0,30,704.3870968,0.0,97560,0,911,79238229,1
18,1713,0,21096,18599,1172.0,1033.277778,0.611111111,61,1,169,14.03,18.92,15,0,29,101.5666667,0.05,5761,0,38246,0,0
13,2262,0,3918,0,301.3846154,0.0,1.0,2,11,47,8.28,15.98,11,0,29,75.4,0.0,9421,0,3402,75796380,1
1,17,0,427,427,427.0,427.0,0.0,37,3,3,11.83,11.83,12,0,0,102.0,0.0,102,0,4972,0,0
6,508,0,1683,0,280.5,0.0,1.0,2,93,120,9.8,14.57,14,0,23,21.16666667,0.0,4167,0,0,50463380,1
1,25,0,7,0,7.0,0.0,1.0,1,9,9,17.17,17.17,17,0,0,25.0,0.0,747,0,0,74387073,1
6,789,0,1825,0,304.1666667,0.0,1.0,2,23,28,14.85,12.02,19,0,28,27.20689655,0.0,6520,0,2563,280835674,1
36,3019,0,16350,3241,454.1666667,90.02777778,0.888888889,24,169,205,9.95,10.75,8,0,27,107.8214286,0.0,4163,0,12665,0,0
7,533,0,2689,0,384.1428571,0.0,1.0,45,118,124,13.28,18.53,17,0,16,31.35294118,0.0,2084,0,712,0,0
30,3039,0,17381,2008,579.3666667,66.93333333,0.966666667,8,16,46,15.88,11.15,10,0,26,112.5555556,0.0,3039,0,38123,76720297,0
44,7268,0,29260,2713,665.0,61.65909091,0.931818182,48,284,327,21.9,23.05,16,0,29,242.2666667,0.0,24227,0,10879,19237732,0
17,1261,0,6767,0,398.0588235,0.0,1.0,3,1,18,9.02,5.03,14,0,11,105.0833333,0.0,1273,0,2982,0,0
12,863,0,2126,0,177.1666667,0.0,1.0,4,162,173,7.42,11.18,13,0,19,43.15,0.0,2872,0,482,0,0
2,906,0,404,0,202.0,0.0,1.0,2,27,28,10.98,22.33,16,0,27,32.35714286,0.0,7699,0,6687,0,0
6,771,0,558,0,93.0,0.0,1.0,2,95,100,14.25,9.38,12,0,1,385.5,0.0,1994,0,1251,0,0
11,432,0,1513,0,137.5454545,0.0,1.0,5,64,74,17.73,12.07,13,0,28,14.89655172,0.0,1018,0,1023,0,0
26,4904,0,11158,0,429.1538462,0.0,1.0,7,18,167,13.0,10.6,11,0,28,169.1034483,0.0,21200,0,2913,66319950,1
34,6497,0,14785,0,434.8529412,0.0,1.0,2,38,161,7.35,10.55,13,0,27,232.0357143,0.0,18493,0,9272,665320679,1
3,211,0,766,0,255.3333333,0.0,1.0,2,6,51,7.57,10.85,8,0,1,105.5,0.0,211,0,556,27226071,1
43,8263,0,14227,0,330.8604651,0.0,1.0,2,1,81,13.65,18.55,14,0,28,284.9310345,0.0,17986,0,4570,0,0
28,922,0,8811,6344,314.6785714,226.5714286,0.785714286,11,233,261,12.9,21.08,15,0,30,29.74193548,0.0,3816,0,1088,0,0
10,284,0,14722,14722,1472.2,1472.2,0.2,8,1,9,17.27,5.5,20,0,14,97.2,0.0,1458,0,22536,138470228,0
19,3597,0,3084,0,162.3157895,0.0,1.0,2,3,78,19.83,13.4,14,0,29,119.9,0.0,11342,0,4172,545362537,1
13,1545,0,8869,1311,682.2307692,100.8461538,0.923076923,5,85,196,22.12,17.35,16,0,25,59.42307692,0.0,5968,0,3478,0,0
2,114,0,430,0,215.0,0.0,1.0,4,94,95,15.47,18.8,18,0,28,3.931034483,0.0,2720,0,108,0,0
1,175,0,508,0,508.0,0.0,1.0,16,26,26,14.65,14.65,15,0,0,175.0,0.0,298,0,508,0,0
13,1266,0,2046,0,157.3846154,0.0,1.0,2,6,18,5.18,5.43,7,0,28,43.65517241,0.0,7238,0,5266,238310967,1
36,6518,0,6624,0,184.0,0.0,1.0,2,13,94,11.4,12.55,12,0,27,232.7857143,0.0,20964,0,17733,16008930,1
33,2253,0,10749,3883,325.7272727,117.6666667,0.787878788,6,94,173,15.78,10.77,12,0,28,77.89655172,0.0,9369,0,9225,871974278,1
8,417,0,5265,5028,658.125,628.5,0.625,54,27,73,11.68,9.57,11,0,23,20.95833333,0.0,1408,0,12714,1283735873,1
2,440,0,1863,0,931.5,0.0,1.0,7,35,36,20.15,6.75,19,0,0,440.0,0.0,440,0,1819,0,0
90,10116,0,62460,39163,694.0,435.1444444,0.633333333,21,16,109,11.73,11.55,11,0,30,365.8387097,0.01,49773,0,10195,14718414,0
26,1877,0,10390,2109,399.6153846,81.11538462,0.884615385,7,29,60,11.73,11.37,13,0,28,64.72413793,0.0,5701,0,28773,236316017,1
31,1840,0,9603,1199,309.7741935,38.67741935,0.935483871,2,41,61,12.02,10.5,15,0,30,59.35483871,0.0,8469,0,20053,0,0
5,218,0,701,0,140.2,0.0,1.0,3,18,22,10.67,18.13,8,0,24,8.72,0.0,1991,0,31798,99639534,1
18,1325,0,6011,880,333.9444444,48.88888889,0.833333333,25,7,80,10.73,5.08,16,0,29,47.06666667,0.0,5198,0,972,0,0
4,149,1,10186,10186,2546.5,2546.5,0.0,33,1,4,18.98,12.12,11,0,2,432.6666667,0.0,1475,0,45697,364186339,0
41,10039,0,42149,3556,1028.02439,86.73170732,0.975609756,54,1,44,20.15,18.83,12,0,24,401.56,0.0,30790,0,78661,1530496396,0
6,1039,0,1698,0,283.0,0.0,1.0,3,51,145,8.67,12.2,11,0,26,38.48148148,0.0,5411,0,3193,170021348,1
44,3903,0,16927,1406,384.7045455,31.95454545,0.977272727,44,216,259,7.92,13.82,12,0,29,130.1,0.0,16114,0,42383,33501849,1
1,231,0,819,819,819.0,819.0,0.0,23,62,62,16.07,16.07,16,0,0,231.0,0.0,231,0,3276,115710804,1
23,2861,0,14510,7188,630.8695652,312.5217391,0.739130435,16,84,107,9.45,4.32,11,0,26,105.962963,0.0,13677,0,1844,27356384,1
22,1647,0,7661,0,348.2272727,0.0,1.0,4,128,149,15.07,12.63,13,0,30,53.12903226,0.0,2596,0,12742,0,0
135,22692,0,66515,20726,492.7037037,153.5259259,0.762962963,11,4,121,9.42,18.05,13,0,29,807.9666667,0.04,29691,0,317966,0,0
18,2754,0,4018,0,223.2222222,0.0,1.0,2,6,35,14.28,15.97,13,0,29,91.8,0.0,6846,0,0,28818404,1
7,1266,0,1191,0,170.1428571,0.0,1.0,2,96,103,18.38,19.08,15,0,20,60.28571429,0.0,12643,0,0,61209446,1
12,2715,0,3955,0,329.5833333,0.0,1.0,2,3,14,8.38,17.85,12,0,29,90.5,0.0,7645,0,4608,0,0
60,8096,0,21201,0,353.35,0.0,1.0,2,34,469,16.63,16.28,11,0,30,261.1612903,0.0,34398,0,494,0,0
88,7058,0,19852,0,225.5909091,0.0,1.0,4,2642,2730,17.42,12.25,11,0,30,227.6774194,0.0,88213,0,3642,0,0
1,43,0,2400,2400,2400.0,2400.0,0.0,47,3,3,16.88,16.88,17,0,0,223.0,0.0,223,0,19712,280751904,1
10,923,0,2835,942,283.5,94.2,0.9,24,40,49,17.7,10.1,16,0,30,29.77419355,0.0,1722,0,110328,892623412,0
37,8363,0,17779,0,480.5135135,0.0,1.0,2,101,281,17.77,9.32,12,0,30,269.7741935,0.0,22394,0,4140,318685093,1
49,15887,0,31330,12590,639.3877551,256.9387755,0.959183673,2,287,1486,8.1,15.18,11,0,6,2358.428571,0.0,16509,0,75336,0,0
31,5388,0,6548,0,211.2258065,0.0,1.0,2,2,27,14.78,14.68,13,0,30,173.8064516,0.0,15860,0,2264,752174621,1
25,5726,0,13761,3925,550.44,157.0,0.8,21,76,100,19.08,18.07,14,0,27,204.5,0.0,16479,0,4777,26937457,0
8,3200,0,9591,959,1198.875,119.875,0.875,10,67,74,15.82,21.28,15,0,17,177.7777778,0.0,11597,0,38390,0,0
17,1962,0,10526,9000,619.1764706,529.4117647,0.764705882,2,42,54,12.83,8.82,13,0,26,95.85185185,0.0,7633,0,76574,1494850719,1
36,9266,0,10717,0,297.6944444,0.0,1.0,3,28,340,12.97,8.13,13,0,29,308.8666667,0.0,29907,0,2339,131351430,1
28,3203,0,6601,0,235.75,0.0,1.0,4,148,175,19.2,7.95,15,0,30,103.3225806,0.0,18206,0,23069,544326449,1
50,1034,0,30180,0,603.6,0.0,1.0,2,3,49,18.58,10.18,16,0,30,33.35483871,0.0,6753,0,888,0,0
40,4216,0,17991,0,449.775,0.0,1.0,40,12,51,19.4,0.17,17,0,30,136.0,0.0,8948,0,1288,0,0
11,1392,0,6846,825,622.3636364,75.0,0.909090909,16,62,72,15.28,7.8,13,0,26,51.55555556,0.0,4489,0,9228,0,0
5,239,0,2080,0,416.0,0.0,1.0,5,1,52,23.63,18.28,20,0,28,8.24137931,0.0,492,0,1458,0,0
106,14753,0,74090,4520,698.9622642,42.64150943,0.981132075,6,31,1029,21.25,19.05,15,0,29,491.7666667,0.0,32723,0,56156,0,0
23,2774,0,11052,0,480.5217391,0.0,1.0,2,3,67,9.27,9.1,10,0,30,89.48387097,0.0,5227,0,2498,119059359,1
9,578,0,2648,0,294.2222222,0.0,1.0,8,200,208,7.03,17.28,15,0,10,52.54545455,0.0,1452,0,3564,0,0
6,303,0,8340,7200,1390.0,1200.0,0.5,14,11,17,4.4,8.77,7,0,29,29.46666667,0.0,1855,0,37464,0,0
22,1563,0,7378,0,335.3636364,0.0,1.0,6,15,36,13.58,19.77,13,0,22,67.95652174,0.0,2180,0,342,0,0
11,455,0,11916,10498,1083.272727,954.3636364,0.363636364,54,1,70,5.4,10.2,10,0,29,40.8,0.0,4219,0,19840,2206400677,1
4,151,0,89,0,22.25,0.0,1.0,2,51,54,11.33,21.97,12,0,24,6.04,0.0,367,0,932,59189479,1
2,93,0,239,0,119.5,0.0,1.0,2,99,100,13.33,11.43,13,0,2,31.0,0.0,2930,0,3117,68863840,1
19,2649,0,2580,0,135.7894737,0.0,1.0,2,8,111,12.65,6.58,15,0,27,94.60714286,0.0,13561,0,0,178515320,1
1,84,0,1346,1346,1346.0,1346.0,0.0,59,51,51,13.9,13.9,14,0,0,284.0,0.0,393,0,6244,0,0
31,3136,0,10967,4736,353.7741935,152.7741935,0.806451613,6,128,158,17.98,9.08,9,0,30,101.1612903,0.0,12675,0,35045,93215679,1
10,559,0,1857,441,185.7,44.1,0.9,2,1,21,12.4,7.82,12,0,23,23.29166667,0.0,840,0,7810,0,0
5,734,0,512,0,102.4,0.0,1.0,2,5,73,6.0,11.38,12,0,29,24.46666667,0.0,3031,0,3004,880256683,1
27,6779,0,7066,0,261.7037037,0.0,1.0,2,28,121,13.87,7.62,10,0,26,251.0740741,0.0,11100,0,1807,546805619,1
4,449,0,2519,0,629.75,0.0,1.0,11,98,101,13.82,3.73,12,0,25,17.26923077,0.0,2152,0,1981,0,0
44,6258,0,32428,7401,737.0,168.2045455,0.931818182,4,332,375,13.97,22.22,16,0,30,201.8709677,0.0,24229,0,57583,68821282,1
19,1601,0,8725,3839,459.2105263,202.0526316,0.894736842,5,188,206,15.57,8.22,11,0,28,55.20689655,0.0,1818,0,3273,108076540,0
8,409,0,6905,6905,863.125,863.125,0.0,47,53,115,3.98,7.23,10,0,23,47.83333333,0.0,1898,0,6114,0,0
1,34,0,942,942,942.0,942.0,0.0,52,2,2,6.43,6.43,6,0,0,166.0,0.0,167,0,5060,0,0
11,2181,0,2749,0,249.9090909,0.0,1.0,2,84,137,4.87,11.18,9,0,23,90.875,0.0,9028,0,0,401227654,1
29,4860,0,11688,0,403.0344828,0.0,1.0,2,16,119,14.15,9.25,14,0,30,156.7741935,0.0,17409,0,919,56494060,1
8,419,0,9751,9732,1218.875,1216.5,0.125,57,1,141,14.5,11.42,13,0,25,72.11538462,0.18,2659,0,27506,815683384,0
33,4300,0,19461,0,589.7272727,0.0,1.0,39,115,147,9.52,8.58,10,0,30,138.7096774,0.0,17399,0,113581,0,0
17,1885,0,2839,0,167.0,0.0,1.0,2,1,82,20.72,16.33,18,0,28,65.0,0.0,2818,0,1560,192760324,1
16,3567,0,3793,0,237.0625,0.0,1.0,6,83,98,11.05,19.7,15,0,27,127.3928571,0.0,14692,0,50,156297429,1
28,4697,0,9963,0,355.8214286,0.0,1.0,2,14,40,11.12,14.37,14,0,27,167.75,0.0,16200,0,1440,0,0
1,127,0,2220,2220,2220.0,2220.0,0.0,62,2,2,5.47,5.47,5,0,0,486.0,0.0,486,0,39978,0,0
78,8667,0,19223,0,246.4487179,0.0,1.0,11,3,130,4.72,17.02,10,0,29,288.9,0.0,19402,0,4440,0,0
13,979,0,1813,0,139.4615385,0.0,1.0,4,5,89,15.25,7.3,13,0,30,31.58064516,0.0,2813,0,2306,0,0
17,1814,0,7745,623,455.5882353,36.64705882,0.941176471,11,20,36,6.68,20.12,14,0,21,82.45454545,0.0,3739,0,1014,0,0
36,4039,0,23424,7072,650.6666667,196.4444444,0.888888889,5,83,118,12.02,10.3,11,0,30,130.2903226,0.0,15049,0,54155,0,0
22,853,0,3378,719,153.5454545,32.68181818,0.954545455,5,51,72,6.78,12.58,13,0,26,31.59259259,0.0,1816,0,3105,0,0
42,6556,0,14721,0,350.5,0.0,1.0,8,262,343,17.63,8.47,9,0,30,211.483871,0.0,24690,0,2044,74136015,1
14,1351,0,4178,0,298.4285714,0.0,1.0,6,9,78,7.67,8.85,9,0,25,51.96153846,0.0,16845,0,2568,117711920,1
54,4476,0,20272,6317,375.4074074,116.9814815,0.87037037,11,261,315,18.67,11.33,11,0,29,149.2,0.0,30754,0,4084,82602915,0
54,10142,0,17214,0,318.7777778,0.0,1.0,2,54,747,7.42,19.95,13,0,29,338.0666667,0.0,61609,0,15822,401564446,1
13,1910,0,3991,0,307.0,0.0,1.0,2,14,52,16.85,4.02,15,0,17,106.1111111,0.0,1910,0,0,28260623,1
6,219,0,3151,0,525.1666667,0.0,1.0,5,17,22,18.17,14.92,13,0,24,8.76,0.0,219,0,93687,0,0
10,483,0,4333,0,433.3,0.0,1.0,4,354,363,14.97,8.97,13,0,24,19.32,0.0,1505,0,6412,0,0
10,2026,0,3301,0,330.1,0.0,1.0,2,21,31,8.42,13.42,12,0,23,84.41666667,0.0,4796,0,0,147886576,1
36,2849,0,18305,14723,508.4722222,408.9722222,0.611111111,5,68,103,14.35,13.9,10,0,30,91.90322581,0.0,8406,0,37386,306973088,1
37,7181,0,13031,0,352.1891892,0.0,1.0,2,25,181,16.13,18.95,13,0,24,287.24,0.0,31233,0,3022,87626597,1
25,4111,0,8387,0,335.48,0.0,1.0,4,7,90,14.85,18.02,14,0,29,137.0333333,0.0,7178,0,39,57896208,1
6,578,0,1517,734,252.8333333,122.3333333,0.666666667,18,11,16,10.73,12.82,10,0,19,28.9,0.0,1312,0,5489,131175132,0
13,1620,0,1306,0,100.4615385,0.0,1.0,2,3,90,18.23,10.23,9,0,20,77.14285714,0.0,12519,0,3902,79471925,1
10,636,0,6592,2424,659.2,242.4,0.7,6,117,126,9.42,6.03,9,0,26,23.55555556,0.0,2336,0,14676,0,0
38,6317,0,26913,1618,708.2368421,42.57894737,0.947368421,53,619,656,5.82,19.65,12,0,28,217.8275862,0.0,26286,0,25865,0,0
7,1285,0,2383,0,340.4285714,0.0,1.0,4,11,17,7.47,22.83,10,0,21,58.40909091,0.0,2302,0,2499,0,0
94,17458,0,41793,0,444.606383,0.0,1.0,6,20,383,12.12,19.58,15,0,29,581.9333333,0.0,33004,0,0,73871662,1
17,2147,0,6819,0,401.1176471,0.0,1.0,2,2,52,19.55,19.05,19,0,22,93.34782609,0.0,5506,0,454,15791121,1
6,740,0,3590,2595,598.3333333,432.5,0.833333333,15,151,156,17.98,15.52,17,0,29,24.66666667,0.0,2559,0,2595,13898748,0
35,2041,0,5718,0,163.3714286,0.0,1.0,21,196,230,18.05,8.75,9,0,30,65.83870968,0.0,5939,0,12409,0,0
11,531,0,1437,0,130.6363636,0.0,1.0,5,29,39,17.6,7.12,14,0,29,17.7,0.0,1863,0,5944,0,0
10,1320,0,3618,0,361.8,0.0,1.0,25,1,6,13.65,9.48,10,0,20,62.85714286,0.0,1320,0,2145,0,0
6,420,0,1177,0,196.1666667,0.0,1.0,8,158,163,6.15,13.22,11,0,27,15.0,0.0,7433,0,54461,1528336424,1
23,5091,0,4583,49,199.2608696,2.130434783,0.956521739,2,15,55,6.97,16.02,11,0,28,175.5517241,0.0,23480,0,12442,94977613,1
6,1078,0,2469,0,411.5,0.0,1.0,2,108,113,11.48,18.45,17,0,28,37.17241379,0.0,4721,0,0,29746841,1
31,6447,0,4657,0,150.2258065,0.0,1.0,4,182,285,19.33,21.32,15,0,30,207.9677419,0.0,41593,0,2246,113994234,1
3,192,0,5729,5729,1909.666667,1909.666667,0.333333333,54,13,16,4.55,7.97,6,0,26,26.33333333,0.25,759,0,0,197402632,1
10,1207,0,12474,0,1247.4,0.0,1.0,4,12,21,14.32,17.02,14,0,26,44.7037037,0.0,1552,0,3032,0,0
10,1817,0,1833,0,183.3,0.0,1.0,2,7,77,8.82,2.08,13,0,30,58.61290323,0.0,8898,0,3957,354743998,1
39,5380,0,16840,0,431.7948718,0.0,1.0,6,7,108,2.13,0.97,12,0,30,173.5483871,0.0,12476,0,4991,0,0
3,172,0,2343,334,781.0,111.3333333,0.666666667,44,3,5,15.5,11.27,13,0,3,43.0,0.0,172,0,1816,0,0
48,7771,0,14356,0,299.0833333,0.0,1.0,6,1,45,14.97,16.77,12,0,28,267.9655172,0.0,7771,0,587,255312363,1
142,26974,0,40941,3536,288.3169014,24.90140845,0.943661972,2,13,309,21.47,16.53,12,0,29,921.2,0.4,81908,14,76715,0,0
19,1505,0,7372,0,388.0,0.0,1.0,7,24,42,17.32,5.73,12,0,23,62.70833333,0.0,2575,0,3628,0,0
22,1608,0,8623,0,391.9545455,0.0,1.0,6,1,50,4.43,7.17,14,0,21,75.77272727,0.0,3434,0,76,0,0
23,7589,0,9375,0,407.6086957,0.0,1.0,4,191,213,22.53,3.87,13,0,29,252.9666667,0.0,37997,0,6030,92462256,1
15,2301,0,2770,0,184.6666667,0.0,1.0,2,1,30,7.6,8.17,8,0,16,135.3529412,0.0,3332,0,977,170254227,1
11,1831,0,2263,0,205.7272727,0.0,1.0,4,1,45,17.23,13.8,10,0,29,61.03333333,0.0,21151,0,366,95073441,1
13,3711,0,8382,0,644.7692308,0.0,1.0,2,3,52,18.87,16.35,12,0,23,154.625,0.0,9190,0,5101,116151550,1
9,2256,0,2267,0,251.8888889,0.0,1.0,4,3,18,19.23,20.07,16,0,14,150.4,0.0,4273,0,935,37421700,1
20,2757,0,7448,0,372.4,0.0,1.0,21,185,204,6.12,1.08,14,0,30,88.93548387,0.0,3654,0,1874,0,0
10,386,0,570,0,57.0,0.0,1.0,4,80,89,4.75,21.45,12,0,30,12.4516129,0.0,949,0,570,0,0
1,183,0,287,0,287.0,0.0,1.0,3,5,5,6.75,6.75,7,0,0,183.0,0.0,683,0,844,0,0
20,2413,0,16025,7483,801.25,374.15,0.9,10,50,69,7.85,3.05,13,0,20,114.9047619,0.0,2413,0,7018,55051116,0
19,995,0,4385,0,230.7894737,0.0,1.0,6,209,227,8.03,10.75,10,0,28,34.31034483,0.0,17764,0,897,0,0
25,4956,0,6898,0,275.92,0.0,1.0,2,9,268,14.25,11.33,11,0,28,170.8965517,0.0,24663,0,9860,192900970,1
3,35,0,2110,2110,703.3333333,703.3333333,0.0,22,1,4,5.18,7.15,10,0,5,22.83333333,0.0,140,0,2054,0,0
13,2892,0,6540,0,503.0769231,0.0,1.0,2,5,108,7.25,17.92,9,0,6,413.1428571,0.0,2892,0,2149,30549543,1
5,177,0,1581,0,316.2,0.0,1.0,2,54,58,3.83,11.4,7,0,24,7.08,0.0,8513,0,47237,0,0
7,1212,0,2360,0,337.1428571,0.0,1.0,4,1,60,17.42,10.95,11,0,22,52.69565217,0.0,3760,0,330,0,0
13,3344,0,4115,0,316.5384615,0.0,1.0,4,23,99,10.2,20.25,14,0,26,123.8518519,0.0,12133,0,3252,382507672,1
21,2577,0,14427,4020,687.0,191.4285714,0.857142857,10,57,77,9.45,11.78,11,0,29,85.9,0.0,7463,0,476,0,0
73,13616,0,18647,0,255.4383562,0.0,1.0,2,12,143,3.73,19.28,12,0,29,453.8666667,0.0,50364,0,1078,0,0
9,164,0,4425,4425,491.6666667,491.6666667,0.111111111,6,2,26,8.78,4.92,12,0,21,58.86363636,0.09,1369,0,15066,0,0
59,2606,0,24366,4264,412.9830508,72.27118644,0.915254237,6,9,531,3.87,13.83,10,0,29,90.5,0.0,10293,0,6318,0,0
12,2386,0,9461,3421,788.4166667,285.0833333,0.833333333,24,69,80,17.38,20.0,16,0,24,95.44,0.0,2775,0,1162,32997998,1
2,395,0,4923,0,2461.5,0.0,1.0,45,15,16,17.35,18.15,18,0,9,39.5,0.0,884,0,4008,0,0
19,1661,0,7756,3321,408.2105263,174.7894737,0.789473684,5,37,55,5.37,18.88,9,0,28,57.27586207,0.0,6764,0,14889,248519244,0
9,140,0,950,0,105.5555556,0.0,1.0,6,158,166,9.6,13.15,13,0,11,11.66666667,0.0,688,0,569,0,0
26,865,0,24364,24364,937.0769231,937.0769231,0.346153846,6,122,151,7.1,13.3,10,0,25,121.9230769,0.0,5269,0,0,34822366,1
4,1723,0,5284,0,1321.0,0.0,1.0,53,21,24,1.23,0.75,3,0,2,574.3333333,0.0,2507,0,62586,0,0
88,16335,0,38578,0,438.3863636,0.0,1.0,2,72,532,6.78,18.88,12,0,29,544.5,0.0,56002,0,3870,171844988,1
9,1237,0,3753,0,417.0,0.0,1.0,3,131,139,4.47,12.98,11,0,28,42.65517241,0.0,3538,0,1965,49104809,1
4,39,0,254,0,63.5,0.0,1.0,5,60,63,5.72,3.23,6,0,17,2.166666667,0.0,226,0,516,0,0
30,2459,0,4348,0,144.9333333,0.0,1.0,4,3,50,7.35,11.17,13,0,29,81.96666667,0.0,4813,0,135,40538544,1
3,115,0,2062,2062,687.3333333,687.3333333,0.0,14,6,8,4.22,8.27,5,0,27,10.25,0.0,369,0,30112,790329042,1
2,662,0,2219,0,1109.5,0.0,1.0,4,20,21,13.87,17.23,16,0,1,331.0,0.0,1348,0,1689,0,0
31,2660,0,13440,8551,433.5483871,275.8387097,0.774193548,6,221,251,8.35,9.93,12,0,29,88.66666667,0.0,13595,0,20629,223450960,1
24,803,0,5500,0,229.1666667,0.0,1.0,7,121,144,8.92,16.08,10,0,29,26.76666667,0.0,2432,0,274,0,0
21,1657,0,10365,0,493.5714286,0.0,1.0,19,93,113,14.03,11.05,12,0,30,53.4516129,0.0,6690,0,3872,0,0
136,29930,0,60790,0,446.9852941,0.0,1.0,2,44,749,14.85,14.32,13,0,30,965.483871,0.0,142974,0,8121,498942834,1
13,633,0,3001,1091,230.8461538,83.92307692,0.923076923,4,175,187,9.27,7.93,16,0,27,22.60714286,0.0,876,0,1091,42200387,0
24,3973,0,9305,0,387.7083333,0.0,1.0,3,4,59,8.53,22.87,14,0,30,128.1612903,0.0,22151,0,2517,175325802,0
14,1278,0,6143,0,438.7857143,0.0,1.0,6,1,14,16.0,12.55,11,0,9,127.8,0.0,12242,0,4236,0,0
35,2701,0,8788,0,251.0857143,0.0,1.0,5,5,39,16.28,14.67,14,0,30,87.12903226,0.0,8487,0,14197,0,0
13,903,0,7492,0,576.3076923,0.0,1.0,5,73,85,10.62,17.25,10,0,28,31.13793103,0.0,4063,0,978,0,0
96,12869,0,69112,47029,719.9166667,489.8854167,0.729166667,6,1,294,11.12,19.75,13,0,29,537.6,0.28,34744,0,346566,483970023,0
21,1394,0,6182,1676,294.3809524,79.80952381,0.952380952,8,90,110,11.4,18.07,13,0,29,46.46666667,0.0,10052,0,25708,0,0
15,1040,0,6333,1783,422.2,118.8666667,0.933333333,4,68,83,10.67,9.02,9,0,30,33.5483871,0.0,1465,0,1783,14021426,0
10,273,0,3056,2648,305.6,264.8,0.7,3,57,210,7.38,11.17,11,0,22,25.69565217,3.12,1019,0,6048,295658595,0
16,1561,0,5998,3357,374.875,209.8125,0.5,2,1,151,12.68,11.97,13,0,28,65.34482759,0.11,2550,0,6006,103039059,1
1,161,0,149,0,149.0,0.0,1.0,2,49,49,9.17,9.17,9,0,0,161.0,0.0,6055,0,379,0,0
39,7251,0,16732,0,429.025641,0.0,1.0,4,11,114,20.43,11.78,14,0,25,278.8846154,0.0,8994,0,1383,0,0
65,4553,0,33590,1370,516.7692308,21.07692308,0.953846154,7,280,344,19.98,10.77,16,0,30,146.8709677,0.0,22146,0,40385,0,0
5,83,0,1186,0,237.2,0.0,1.0,2,76,80,6.75,10.82,8,0,12,6.384615385,0.0,3182,0,0,48318767,1
20,3601,0,8449,941,422.45,47.05,0.95,52,4,57,7.72,7.17,7,0,29,124.0333333,0.0,9467,0,1025,211290257,1
14,841,0,3117,0,222.6428571,0.0,1.0,48,2,15,12.3,12.32,14,0,16,49.47058824,0.0,1340,0,68,0,0
15,2006,0,10031,446,668.7333333,29.73333333,0.933333333,40,73,87,20.68,21.22,19,0,29,66.86666667,0.0,9713,0,597,21007565,0
3,430,0,1501,0,500.3333333,0.0,1.0,6,105,107,15.78,13.72,16,0,1,215.0,0.0,1200,0,5336,0,0
18,2967,0,4842,0,269.0,0.0,1.0,11,23,65,10.02,18.13,14,0,28,102.3103448,0.0,3797,0,484,51432347,1
23,3956,0,17924,1466,779.3043478,63.73913043,0.913043478,6,52,74,10.92,0.87,11,0,24,158.24,0.0,9088,0,70252,0,0
14,702,0,9284,3617,663.1428571,258.3571429,0.857142857,4,1,42,22.47,10.15,10,0,28,30.72413793,0.11,12016,0,2007,98626388,0
13,1994,0,9371,1182,720.8461538,90.92307692,0.923076923,48,2,82,10.95,0.62,14,0,28,68.75862069,0.0,4590,0,50258,0,0
28,1870,0,19667,12877,702.3928571,459.8928571,0.642857143,21,32,160,11.08,15.2,12,0,28,77.24137931,0.0,5838,0,10224,0,0
10,1220,0,3076,2335,307.6,233.5,0.8,2,8,154,5.05,7.3,10,0,24,58.56,0.0,10960,0,9848,494202040,1
